link,question,related_links
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16079&row_limit=1,"Thời gian NHNN xem xét cấp Quyết định thay đổi nội dung thông tin doanh nghiệp cho đơn vị được cấp Giấy phép kinh doanh mua, bán vàng miếng là bao lâu?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000155']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15093&row_limit=1,Căn cứ pháp lý của thủ tục đăng ký Cấp giấy chứng nhận đăng ký tàu cá đối với tàu cá ?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15092&row_limit=1,"Quy định về phí, lệ phí đăng ký Cấp giấy chứng nhận đăng ký tàu cá đối với tàu cá ?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15091&row_limit=1,Hồ sơ đăng ký Cấp giấy chứng nhận đăng ký tàu cá đối với tàu cá thuộc diện thuê tàu trần ?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15089&row_limit=1,"Hồ sơ đăng ký Cấp giấy chứng nhận đăng ký tàu cá đối với tàu cá mua bán, cho tặng?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15087&row_limit=1,Hồ sơ đăng ký Cấp giấy chứng nhận đăng ký tàu cá đối với tàu đóng mới,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15088&row_limit=1,Hồ sơ đăng ký Cấp giấy chứng nhận đăng ký tàu cá đối với tàu cá cải hoán,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15086&row_limit=1,Trình tự thực hiện thủ tục Cấp giấy chứng nhận đăng ký tàu cá,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15085&row_limit=1,Cơ quan có thẩm quyền cấp Cấp giấy chứng nhận đăng ký tàu cá,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15079&row_limit=1,Căn cứ pháp lý của thủ tục Xóa đăng ký tàu cá?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003681']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15078&row_limit=1,"Quy định về phí, lệ phí thực hiện thủ tục Xóa đăng ký tàu cá?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003681']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15077&row_limit=1,Hồ sơ thực hiện thủ tục Xóa đăng ký tàu cá?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003681']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15076&row_limit=1,Xóa đăng ký tàu cá trong trường hợp nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003681']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15075&row_limit=1,Trình tự thực hiện thủ tục Xóa đăng ký tàu cá?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003681']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16480&row_limit=1,Tôi muốn biết làm thế nào để viết bản mô tả sáng chế một cách hiệu quả?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16506&row_limit=1,Tôi muốn kiểm tra kiểu dáng công nghiệp của tôi có giống với kiểu dáng công nghiệp nào đó đã nộp tại Cục Sở hữu trí tuệ hay không thì tôi có thể tìm kiếm thông tin ở đâu?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005323']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16507&row_limit=1,Tôi muốn nộp đơn đăng ký kiểu dáng công nghiệp thì tôi cần nộp những tài liệu gì?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005323']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16471&row_limit=1,"Tôi muốn uỷ quyền cho cá nhân, tổ chức khác tiến hành nộp đơn đăng ký xác lập quyền SHCN thì tôi phải làm như thế nào?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005268', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005278', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005281']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16469&row_limit=1,"Tôi là người nước ngoài song không có cơ sở sản xuất kinh doanh tại Việt Nam thì tổ chức, cá nhân nào có thể đại diện cho tôi nộp đơn đăng ký xác lập quyền SHCN?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003661', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003686', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003789', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005268', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005281']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16473&row_limit=1,Tôi muốn nộp đơn đăng ký sáng chế thì tôi phải cần nộp những tài liệu gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16476&row_limit=1,Tôi không biết phân loại sáng chế thì phải làm thế nào?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16498&row_limit=1,Tôi muốn biết thời hạn xử lý tách đơn là bao lâu?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16499&row_limit=1,Tôi muốn chuyển đổi đơn đăng ký sáng chế thì tôi cần nộp những tài liệu gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16503&row_limit=1,Tôi muốn nộp đơn đăng ký sáng chế ra nước ngoài theo Hiệp ước PCT thì tôi có thể thực hiện như thế nào?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16478&row_limit=1,Tôi muốn biết thời hạn xử lý đơn đăng ký sáng chế là bao lâu?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16481&row_limit=1,Tôi muốn biết làm thế nào để lấy được bản mô tả sáng chế đã được cấp Bằng độc quyền sáng chế hoặc Bằng độc quyền giải pháp hữu ích ở Việt Nam để dùng làm bản mô tả mẫu trong quá trình viết bản mô tả sáng chế?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16482&row_limit=1,Tôi muốn biết các thiếu sót thường gặp đối với bản mô tả sáng chế nói chung?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16483&row_limit=1,Tôi muốn biết cần phải lưu ý những gì khi viết bản tóm tắt sáng chế?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16488&row_limit=1,Tôi cần lưu ý những gì khi nộp đơn đăng ký sáng chế liên quan đến dược phẩm?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16485&row_limit=1,Tôi cần lưu ý những gì khi nộp đơn đăng ký sáng chế về/liên quan tới vật liệu sinh học?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12949&row_limit=1,"Tôi muốn đăng ký quyềnchiếm hữu tàu bay, hồ sơ đăng ký như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003528']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16484&row_limit=1,Tôi cần lưu ý những gì khi nộp đơn đăng ký sáng chế liên quan đến nguồn gen hoặc tri thức truyền thống?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16486&row_limit=1,Tôi muốn biết cách thức nộp lưu mẫu vật liệu sinh học đối với đơn đăng ký sáng chế liên quan đến vật liệu sinh học?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16487&row_limit=1,Tôi cần lưu ý những gì khi nộp đơn đăng ký sáng chế về trình tự gen hoặc một phần trình tự gen?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16504&row_limit=1,Tôi muốn nộp đơn đăng ký sáng chế ra nước ngoài theo Hiệp ước PCT thông qua Cục Sở hữu trí tuệ thì tôi cần nộp những tài liệu gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16474&row_limit=1,"Tôi muốn nộp đơn đăng ký sáng chế thì phí, lệ phí nộp đơn đăng ký sáng chế là bao nhiêu?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000146', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001350', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002083', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003808', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005267']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16475&row_limit=1,Tôi muốn phân loại sáng chế thì phải làm thế nào?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16502&row_limit=1,Tôi muốn nộp đơn đăng ký sáng chế ra nước ngoài theo Hiệp ước Hợp tác về sáng chế (Hiệp ước PCT) thì cần những điều kiện gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16511&row_limit=1,Tôi không biết phân loại kiểu dáng công nghiệp thì làm thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005323']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12948&row_limit=1,"Tôi muốn đăng ký quyền sở hữu tàu bay, hồ sơ đăng ký như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003541']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15094&row_limit=1,Thời hạn của Giấy chứng nhận đăng ký tàu cá quy định như thế nào?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003634', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003650']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16508&row_limit=1,"Tôi muốn nộp đơn đăng ký kiểu dáng công nghiệp thì phí, lệ phí tôi cần phải nộp là bao nhiêu?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005323']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12871&row_limit=1,"Tôi muốn mua một tàu treo cờ nước ngoài về và chuyển sang treo cờ Việt Nam, hỏi giới hạn tuổi tàu tôi có thể mua là như nào?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002550', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002578', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002645', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002656', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002674']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16473&row_limit=1,Tôi muốn nộp đơn đăng ký sáng chế thì tôi phải cần nộp những tài liệu gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005253', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005256', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005260', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005262']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16469&row_limit=1,"Tôi là người nước ngoài song không có cơ sở sản xuất kinh doanh tại Việt Nam thì tổ chức, cá nhân nào có thể đại diện cho tôi nộp đơn đăng ký xác lập quyền SHCN?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003661', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003686', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003789', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005268', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005281']"
